Company Name,First Name,Last Name,Full Name,Job Title,Location,Company Domain,LinkedIn Profile
Waco Surf,Luke,Schock,Luke Schock,Managing Partner/Owner,"Carlsbad, California, United States",wacosurf.com,https://www.linkedin.com/in/luke-schock-5325055/
Crossover Marketing Group,Paul,Pilat,Paul Pilat,Principal Owner,"Portland, Oregon, United States",crossovermktg.com,https://www.linkedin.com/in/paul-pilat-oregon/
Texas Instruments,Prasannakumar,Venugopal,Prasannakumar Venugopal,Process Owner,"Lehi, Utah, United States",ti.com,https://www.linkedin.com/in/prasannakumar-venugopal/
SIGNAL+POWER,Ivo,Landre,Ivo Landre,President and CEO,"Campbell, California, United States",signalandpower.com,https://www.linkedin.com/in/ivo-landre-0286478/
Five 9's Communications,Brady,Young,Brady Young,"VP of Operations, Co-Owner","St George, Utah, United States",59com.com,https://www.linkedin.com/in/brady-young-8605a861/
Modular Technology Group,Cale,Hollingsworth,Cale Hollingsworth,Founder,"Shelbyville, Kentucky, United States",modtechgroup.com,https://www.linkedin.com/in/calehollingsworth/
basic wire and cable,Howard,Garoon,Howard Garoon,President & CEO,Greater Chicago Area,basicwire.com,https://www.linkedin.com/in/howard-garoon-a20854b/
Midwest Engineered Components Inc,Patrick,Frater,Patrick Frater,CEO,"Burnsville, Minnesota, United States",mec-inc.biz,https://www.linkedin.com/in/patrickfrater/
Coherent Corp.,Joyce,Min,Joyce M.,"Executive Business Partner, CEO Office","Saratoga, California, United States",coherent.com,https://www.linkedin.com/in/joycemin/
Growth Point Resources,Tiffany,Chaput,Tiffany Chaput,Co-Owner,Denver Metropolitan Area,growthpointresources.com,https://www.linkedin.com/in/tiffanychaput/
"Freedom Finishing, Inc.",Gloria,Ender,Gloria Ender,Owner,"Benton Harbor, Michigan",freedomfinishing.com,https://www.linkedin.com/in/gloriaender/
DEVLINE RAIL,Devin,Mergens,Devin Mergens,Owner,Greater Seattle Area,devlinerail.com,https://www.linkedin.com/in/devin-mergens-51a5a640/
Fantom Tech,Randall,Stomp,Randall Stomp,Co-Founder,"Newport Beach, California, United States",fantomtech.com,https://www.linkedin.com/in/randallstomp/
Epic Smart Homes,Scott,Ruzich,Scott Ruzich,President & CEO,"Truckee, California, United States",epicsmarthomes.com,https://www.linkedin.com/in/scott-ruzich-a85064a5/
Synecht+,Amy,Midkiff,Amy Midkiff,Co-Founder,"Eureka Springs, Arkansas, United States",synecht.com,https://www.linkedin.com/in/amymidkiff/
Texas Instruments,Bryce,B.,Bryce B.,"Process Owner, Diffusion Nitride","Lehi, Utah, United States",ti.com,https://www.linkedin.com/in/bbertola/
Motherlode Co-Packing,James,Kreitman,James Kreitman,Chief Executive Officer,Denver Metropolitan Area,motherlodecopacking.com,https://www.linkedin.com/in/james-kreitman-3934715a/
Powell,Mike,Powell,Mike Powell,Owner,"Provo, Utah, United States",powellind.com,https://www.linkedin.com/in/mike-powell-9065971/
"IQ Designs, Inc.",Robert,Giles,Robert Giles,Chief Executive Officer,"Manistique, Michigan, United States",iqdesignsusa.com,https://www.linkedin.com/in/robert-giles-0a05621a6/
Covogoods,Bryan,Bush,Bryan Bush,CEO,Salt Lake City Metropolitan Area,covogoods.com,https://www.linkedin.com/in/bryanbush/
Texas Instruments,Hans,Wang,Hans Wang,UPW System Owner,"Dallas, Texas, United States",ti.com,https://www.linkedin.com/in/hans-wang-582a471a7/
Everett Industries,James,Vosmik,James Vosmik,President and Owner,"Warren, Ohio, United States",everettindustries.com,https://www.linkedin.com/in/jamesvosmik/
TxLa Systems,Jared,Lord,Jared Lord,Owner & CEO,Greater Houston,txlasystems.com,https://www.linkedin.com/in/jared-lord-319b5b21/
Viasat,Michael,Walsh,Michael Walsh,Product Owner/Business Process Manager - Customer Experience,"San Diego County, California, United States",viasat.com,https://www.linkedin.com/in/michael-walsh-2879bba/
Williams Network Cabling,Robert,"Williams, MPM, MBA, DM Candidate","Robert Williams, MPM, MBA, DM Candidate","CEO, President of WNC","Pasadena, Texas, United States",williamsnetworkcabling.com,https://www.linkedin.com/in/robert-williams-mpm-mba-dm-candidate-2b739562/
Creek Bluff Digital Media Services,Ron,Van Volkenburgh,Ron Van Volkenburgh,Owner and Principal,"Keller, Texas, United States",creekbluff.com,https://www.linkedin.com/in/ronvanvolkenburgh/
Sanmina,Ian,Thompson,Ian Thompson,Owner,"Huntingdon, Pennsylvania, United States",sanmina.com,https://www.linkedin.com/in/ian-thompson-692195/
"Electro Soft, Incorporated - Electronics Contract Manufacturing (ECM)",James,T. Wallace,James T. Wallace,President and CEO,"North Wales, Pennsylvania, United States",electrosoftinc.com,https://www.linkedin.com/in/jamestwallace/
Nova Financial | California Mortgage Broker,Alex,Novshadyan,Alex Novshadyan,Owner & Sr Loan Officer,"Glendale, California, United States",nova-financial.com,https://www.linkedin.com/in/alex-novshadyan-331450310/
Crombie Industrial Furnace and Oven,Sarah,Garcia,Sarah Garcia,CEO,"Painesville, Ohio, United States",crombieindustrialfurnaceandoven.com,https://www.linkedin.com/in/sjgarcia6/
PTech,Adityavikram,Pathak,Adityavikram Pathak,Founder/CEO,"Princeton, New Jersey, United States",ptech.center,https://www.linkedin.com/in/adityavikram-pathak-b27b75272/
Camco Chemical,Adrian,Hothem,Adrian Hothem,President & Chief Executive Officer,"Union, Kentucky, United States",camco-chem.com,https://www.linkedin.com/in/adrian-hothem/
Hankscraft Inc.,Jon,Tatooles,Jon Tatooles,Chief Executive Officer,"Madison, Wisconsin, United States",hankscraft.com,https://www.linkedin.com/in/jtatooles/
"H&H Machining Center, Inc.",Miguel,Ramirez,Miguel Ramirez,Business Owner,"Santa Clarita, California, United States",hhmachining.com,https://www.linkedin.com/in/miguel-ramirez-354bb9267/
Castle Solutions,Thomas,Costello,Thomas Costello,Company Owner,Greater St. Louis,castleavsolutions.com,https://www.linkedin.com/in/thomas-costello-9817b2187/
Ascend Associates Inc,Chris,Johnson,Chris Johnson,CEO/Founder,"Phoenix, Arizona, United States",ascend-associates.com,https://www.linkedin.com/in/chris-johnson-6362b910/
Metro Group,Richard,Parker,Richard Parker,CEO,New York City Metropolitan Area,metrogroupinc.com,https://www.linkedin.com/in/richard-parker-92b2a527/
Tri West Sales,Glenn,Gerston,Glenn Gerston,Company Owner,"Scottsdale, Arizona, United States",triwestsalesinc.com,https://www.linkedin.com/in/glenn-gerston-b069674/
"Prestige Door, LLC",Scott,Slutzker,Scott Slutzker,Owner,"Uniontown, Ohio, United States",prestigedoorohio.com,https://www.linkedin.com/in/scott-slutzker-2020352/
Electronic Technical Services Corporation (ETSCO),David,DeLeon,David DeLeon,CEO,"Humble, Texas, United States",etsco.net,https://www.linkedin.com/in/david-deleon-370a1913/
MVINIX Corporation,Daniel,Tran,Daniel T,President/CEO,"Milpitas, California, United States",mvinix.com,https://www.linkedin.com/in/daniel-mvc/
Sager Electronics,Raymond,Norton,Raymond Norton,CEO,"East Falmouth, Massachusetts, United States",sager.com,https://www.linkedin.com/in/raymond-norton-4524b2b/
ArchKey Solutions,Clay,S.,Clay S.,Retired-Executive Chairman/CEO ArchKey Solutions,Greater St. Louis,archkey.com,https://www.linkedin.com/in/clay-s-6712b435/
Fast Trak Metal Fabrication,Ferol,Garcia,Ferol Garcia,Owner/CEO,"Fresno, California, United States",ftmetalfab.com,https://www.linkedin.com/in/ferol-garcia-fast-trak/
Texas Instruments,Jacob,L.,Jacob L.,Process Owner,Salt Lake City Metropolitan Area,ti.com,https://www.linkedin.com/in/jacob-larson/
Kadirnet LLC,Hakan,Baltaoglu,Hakan Baltaoglu,Chairman/Owner,"Austin, Texas, United States",,https://www.linkedin.com/in/hakan-baltaoglu-a1444267/
VectraCor,Brad,S. Schreck,Brad S. Schreck,President & CEO,"Totowa, New Jersey, United States",vectracor.com,https://www.linkedin.com/in/bradschreck/
"Meccanismo, LLC",Luca,Spensieri,Luca Spensieri,Founder,"New York, New York, United States",meccanismo.io,https://www.linkedin.com/in/luca-spensieri-370a1161/
"Progressive Image, Inc.",Dawn,Brouillette,Dawn Brouillette,Owner,"Novato, California, United States",solers-pi.tech,https://www.linkedin.com/in/dawn-brouillette-467b356/
"Aire-Master of America, Inc.",Brian,Olson,Brian Olson,Franchise Owner,Greater Chicago Area,airemaster.com,https://www.linkedin.com/in/brianolsonqsr/
Ellis Guitars,Mark,Ellis,Mark Ellis,Owner & Luthier,"Cypress, Texas, United States",ellisguitars.us,https://www.linkedin.com/in/markjamesellis/
Cloudvidia,Helena,Gurusamy,Helena Gurusamy,Founder/CEO,"Orange County, California, United States",cloudvidia.com,https://www.linkedin.com/in/helenagurusamy/
Wired4,LYLE,HARDY,Lyle Hardy,Owner,"Salt Lake City, Utah, United States",wired4.com,https://www.linkedin.com/in/lylehardy/
Performance Cable,Mike,Adams,Mike Adams,Owner,"Bellingham, Massachusetts, United States",performancecable.net,https://www.linkedin.com/in/mike-adams-8487b413/
Altraco,Scott,Williams,Scott Williams,Co-Owner,"Newport Beach, California, United States",altraco.com,https://www.linkedin.com/in/scott-williams-902b2194/
"Keil Electric, LLC",Andy,Keil,Andy Keil,Master Electrician/ Owner,San Diego Metropolitan Area,keilelectric.com,https://www.linkedin.com/in/andyk3il/
MIDLITE CORPORATION,Thomas,D.,Thomas D.,President/CEO/Founder,"North Dartmouth, Massachusetts, United States",midlite.com,https://www.linkedin.com/in/thomas-d-092bb912/
Santa Barbara Marine Services,Eric,Parsons,Eric Parsons,Owner,"Santa Barbara, California, United States",sb-marineservices.com,https://www.linkedin.com/in/ericparsonssb/
"MFI Industrial Electronics, LLC",Cameron,Turner,Cameron Turner,Owner-Operator,"Sylvania, Georgia, United States",mfiindustrial.com,https://www.linkedin.com/in/cameron-turner-756359203/
"Fisher Products, LLC",Mike,Short,Mike Short,CEO,"Tulsa, Oklahoma, United States",,https://www.linkedin.com/in/mike-short-54a89280/
Electrical Connections,Ben,Bruton,Ben Bruton,Owner,"Raymore, Missouri, United States",electricalconnectionsau.com.au,https://www.linkedin.com/in/ben-bruton-3b62119b/
Cs Electronics,Chuck,(Milwaukee),Chuck (Milwaukee),Owner,"Oak Creek, Wisconsin, United States",cs-electronics.com,https://www.linkedin.com/in/chuck-milwaukee-0b424629/
Trius Cables Inc.,Mark,Venetz,Mark Venetz,Founder and President,"Manhattan Beach, California, United States",triuscables.com,https://www.linkedin.com/in/mark-venetz-76b27a30/
Headlight Services LLC,Michael,Cline,Michael Cline,Owner,"Abilene, Texas, United States",headlightservices.com,https://www.linkedin.com/in/michael-cline-1491543/
Affluence Design Studio,Anna,Sinclair,Anna Sinclair,Owner,"Atlanta, Georgia, United States",affluencedesignstudio.com,https://www.linkedin.com/in/anna-sinclair-52971414/
"Facilico, Inc.",Paul,Santangelo,Paul Santangelo,Co-Owner,"Woburn, Massachusetts, United States",facilico.com,https://www.linkedin.com/in/paul-santangelo-3528a619/
"Gritters Electric, Inc.",Mark,Richards,Mark Richards,"President, Owner of Gritters Electric",Des Moines Metropolitan Area,gritterselectric.com,https://www.linkedin.com/in/mark-richards-615a10180/
"Thermotech, Inc",Randall,Moore  /  President,Randall Moore  /  President,Owner,"Harrisburg, Pennsylvania, United States",thermotech.com,https://www.linkedin.com/in/randall-moore-president-83b02614/
PIC Solutions LLC,Art,Davenport,Art Davenport,Owner,"Wisconsin Dells, Wisconsin, United States",,https://www.linkedin.com/in/art-davenport-0a805919/
"A.B. Electrical Wires, Inc.",Chris,Ritter,Chris Ritter,Owner / Manager,"Muskegon, Michigan, United States",abelectricalwires.com,https://www.linkedin.com/in/chris-ritter-73155232/
Coaxial Components Corp.,Donna,Haas,Donna Haas,Owner/CEO,"Fort Pierce, Florida, United States",coaxicom.com,https://www.linkedin.com/in/donna-haas-8262a1187/
STĀS Skincare,Stacy,Wu,Stacy Wu,Founder & CEO,"Rowland Heights, California, United States",stasskincare.com,https://www.linkedin.com/in/stacy-wu-b2097a183/
Tri West Sales,Rick,Perrigo,Rick Perrigo,Owner,"Edmonds, Washington, United States",triwestsalesinc.com,https://www.linkedin.com/in/rick-perrigo-65828212/
PSC Electronics,Ed,Morris,Ed Morris,Owner,"Santa Clara, California, United States",pscelex.com,https://www.linkedin.com/in/ed-morris-133a2a20/
Southwest Signs & Graphics,Hamid,Shaikh,Hamid Shaikh,Owner,"Frisco, Texas, United States",swsigns.com,https://www.linkedin.com/in/hamid-shaikh-78536092/
"Rhino Equipment Sales and Service,LLC",Robert,Tymchyn,Robert Tymchyn,Owner/VP Sales,"Schenectady, New York, United States",rhinoess.com,https://www.linkedin.com/in/roberttymchyn/
Global Integrated Flooring Solutions (Global IFS),Charles,Brown,Charles Brown,"President, CEO",Greater Seattle Area,globalifs.com,https://www.linkedin.com/in/charles-brown-a548b426/
ALL-TEST Pro,Jorgen,Bjorkman,Jorgen Bjorkman,CEO,"Old Saybrook, Connecticut, United States",alltestpro.com,https://www.linkedin.com/in/jorgen-bjorkman-24361561/
Minhan Technologies,Kent,Lemmex,Kent Lemmex,Owner,"Buellton, California, United States",minhantech.com,https://www.linkedin.com/in/kent-lemmex-972b4310/
Star Tech International,John,Joseph,John Joseph,Owner,"Sacramento, California, United States",wrapnstrap.com,https://www.linkedin.com/in/john-joseph-56179940/
Live Wire Electric,Jeremy,Dillon,Jeremy Dillon,owner,"Tulsa, Oklahoma, United States",lynnwoodlivewire.com,https://www.linkedin.com/in/jeremy-dillon-077a517b/
Expedite Precision Works Inc. - Precision Component Manufacturer,Orlando,Teixeira,Orlando Teixeira,Owner,"San Jose, California, United States",expediteprecision.com,https://www.linkedin.com/in/orlando-teixeira-4bb09432/
Metro Wire & Cable Corp.,Donald,Ezop,Donald Ezop,President/CEO,"Sterling Heights, Michigan, United States",metrowire.net,https://www.linkedin.com/in/donald-ezop-0b4b2880/
JD Upstate Medical Supply,Jennifer,Lawler,Jennifer Lawler,Founder and CEO,United States,umedicalsupply.com,https://www.linkedin.com/in/jennifer-lawler-1342a88b/
Pulse Technologies,Frank,Henofer,Frank Henofer,"Co CEO, Principal","Sellersville, Pennsylvania, United States",pulsetechnologies.com,https://www.linkedin.com/in/frank-henofer-821b358/
ComTech Services Inc.,BJ,Beckmann,BJ Beckmann,Chief Executive Officer,"Germantown, Maryland, United States",comtechonline.com,https://www.linkedin.com/in/bj-beckmann-2ba4402/
Clayton Controls,Marsha,Stachowiak,Marsha Stachowiak,Former Owner,"Costa Mesa, California, United States",claytoncontrols.com,https://www.linkedin.com/in/marsha-stachowiak-82b74310/
"Bridgeview Manufacturing, LLC",Kevin,Hayward,Kevin Hayward,Owner,"Coeur d'Alene, Idaho, United States",bridgeview-mfg.com,https://www.linkedin.com/in/kevin-hayward-90165053/
"Miami Industrial Motors, Inc.",desmond,cable,desmond cable,Co Owner,United States,miamiindustrialmotors.co,https://www.linkedin.com/in/desmond-cable-a6a7775b/
Viasat,Alex,Derr,Alex Derr,HPC Product Owner and Administrator,Greater Phoenix Area,viasat.com,https://www.linkedin.com/in/alex-derr/
CW Electric LLC,Zachary,Santos,Zachary Santos,Business Owner,United States,,https://www.linkedin.com/in/zachary-santos-045243219/
C. A. Residential Services LLC,Clarke,Camenga,Clarke Camenga,Owner,"Boise, Idaho, United States",facebook.com,https://www.linkedin.com/in/clarke-camenga-a2875237/
PACIFIC POWER REPS,kawika,storch,kawika storch,Owner,"Los Angeles, California, United States",ppreps.com,https://www.linkedin.com/in/kawika-storch-a0988024/
Stranco Products,Bruce,Lotz,Bruce Lotz,Vice President / Owner,"Bolingbrook, Illinois, United States",strancoproducts.com,https://www.linkedin.com/in/bruce-lotz-6b997312/
Projects Unlimited Inc.,Beth,Daly,Beth Daly,Owner,"Trenton, New Jersey, United States",pui.com,https://www.linkedin.com/in/beth-daly-5838211b/
iTECH,Jesse,Rojas,Jesse Rojas,Owner,"Robstown, Texas, United States",itecheng.com,https://www.linkedin.com/in/jesse-rojas-37640112b/
LCS Company,Lambros,Mihalopoulos,Lambros Mihalopoulos,owner,"East Moline, Illinois, United States",lcscompany.com,https://www.linkedin.com/in/lambros-mihalopoulos-31433229/
AllTrade Solutions LLC,Casey,Meadors,Casey Meadors,Owner,"Petersburg, Indiana, United States",alltradesolutions.net,https://www.linkedin.com/in/casey-meadors-30909089/
Cam RoadSide Service,Bryan,Munnick,Bryan Munnick,Co-Founder,"Portland, Oregon, United States",camroadside.com,https://www.linkedin.com/in/bryanmunnick/
HARDCORE,Larry,Ray,Larry Ray,Business Owner,"Swanton, Ohio, United States",hardcoreconcrete.co,https://www.linkedin.com/in/larry-ray-96915a85/
Deployment Technologies Inc.,Loretta,Braun,Loretta Braun,Assistant to CEO,"Londonderry, New Hampshire, United States",dtechinc.com,https://www.linkedin.com/in/loretta-braun-2b8241127/
"Machine Control Specialists, Inc",Richard,Mikulecky,Richard Mikulecky,Owner,"Roselle, Illinois, United States",mcsinc.com,https://www.linkedin.com/in/richard-mikulecky-80b6bb7/
"Advanced Telephone & Data, LLC",Charisse,Ahlstrom,Charisse Ahlstrom,Operations Manager/Owner,"Layton, Utah, United States",,https://www.linkedin.com/in/charisse-ahlstrom-29091845/
Hi-Tech Electronic Manufacturing Corporation (HiTEM),Thai,Nguyen,Thai Nguyen,CEO,"San Diego County, California, United States",hitem.com,https://www.linkedin.com/in/thai-nguyen-950425185/
Technical Services Inc.,Leo,Epstein,Leo Epstein,Owner,"Boynton Beach, Florida, United States",technicalservices.net,https://www.linkedin.com/in/leo-epstein-61b0163a/
"NS Controls, Inc.",Beau,Senogles,Beau Senogles,Chief Executive Officer,"Houston, Texas, United States",nscontrols.com,https://www.linkedin.com/in/beau-senogles-aa10a6221/
Everyone's Computer Repair,Allison,Garner,Allison Garner,Co-Owner,"Austin, Texas, United States",ecrllc.wixsite.com,https://www.linkedin.com/in/allison-m-garner/
MARQ Labs,Kirstie,Kirkham,Kirstie Kirkham,Co-Founder / Operations Manager,"Nashville, Tennessee, United States",marqlabs.com,https://www.linkedin.com/in/kirstie-kirkham-1a1543122/
JEM-Sport,Jake,Minard,Jake Minard,Managing Owner,Greater Jackson Area,jem-sport.com,https://www.linkedin.com/in/jake-minard-397769bb/
Schuler Group,Gloria,Bartholomew,Gloria Bartholomew,Exe. Assistant to President/CEO,"Canton, Michigan, United States",schulergroup.com,https://www.linkedin.com/in/gloria-bartholomew-588a0755/
"Task Electric, LLC",TASK,Electric,TASK Electric,Owner,"Glendale, California, United States",taskelectricllc.com,https://www.linkedin.com/in/task-electric-4873b110b/
Cable Assemblies Inc.,Bob,Keithly,Bob Keithly,Owner,"Cumming, Georgia, United States",cableassembliesinc.com,https://www.linkedin.com/in/bob-keithly-26930a38/
Curb Solutions,Simon,Grund,Simon Grund,Owner,Los Angeles Metropolitan Area,curbsolutions.com,https://www.linkedin.com/in/simon-grund-544626191/
Back 40 Precision Inc.,Alison,Hinton,Alison Hinton,Co-founder and President,"Red Bud, Illinois, United States",back40precision.com,https://www.linkedin.com/in/alison-hinton-2802331a8/
Diamond Products Limited,Les,Tate,Les Tate,Owner,"Orange County, California, United States",diamondproducts.com,https://www.linkedin.com/in/les-tate-583772ba/
CM ENERGY CONCEPTS LLC,Carlos ,Melendez,Carlos Melendez,Founder,"Katy, Texas, United States",cmenergyconcepts.com,https://www.linkedin.com/in/carlos-melendez-0437a615b/
FTI-Inc,Tim,W. Poor,Tim W. Poor,Owner,"Rogers, Arkansas, United States",fluidictechniques.com,https://www.linkedin.com/in/tim-w-poor-84b4893b/
Bratchik LLC,Serge,Latyshev,Serge Latyshev,Chief Executive Officer,"Simpsonville, South Carolina, United States",bratchik.com,https://www.linkedin.com/in/serge-latyshev-131389a5/
American Flag & Pole Co.,Joseph,Cicero,Joseph Cicero,CEO,Greater Phoenix Area,amflagaz.com,https://www.linkedin.com/in/joseph-cicero-58315b32/
Connectivity Specialists,James,Dickey,James Dickey,Owner,"Alameda, California, United States",connectivityspecialists.net,https://www.linkedin.com/in/james-dickey-57406418/
MILSPEC,Jesse,Hash,Jesse Hash,Owner,"Greenwood, Arkansas, United States",,https://www.linkedin.com/in/jesse-hash-347852aa/
FBF Inc.,Joe,Medvic,Joe Medvic,President/Owner,Greater Philadelphia,fbfinc.com,https://www.linkedin.com/in/metal-stamping-pa/
"Friendly Records, LLC",Sam,Dawli,Sam Dawli,Owner,"Hackensack, New Jersey, United States",friendlyrecords.com,https://www.linkedin.com/in/sam-dawli-477515b/
NewBasis LLC,Karl,Stockbridge,Karl Stockbridge,Chief Executive Officer,United States,newbasis.com,https://www.linkedin.com/in/karl-stockbridge-5a810935/
Power Tech Contracting,Justin,Hatch,Justin Hatch,Co-Owner,"Gilbert, Arizona, United States",powertechaz.com,https://www.linkedin.com/in/justin-hatch-87637b17/
Systems Wire & Cable Ltd,Pete,Burkhardt,Pete Burkhardt,Owner / G.M.,"Los Angeles, California, United States",systemswire.com,https://www.linkedin.com/in/pete-burkhardt-7b61347a/
Electrical Service and Maintenance,Sal,Alfonso,Sal Alfonso,"Owner, Electrical Contractor Florida State","Bradenton Beach, Florida, United States",electricalsvc.com,https://www.linkedin.com/in/sal-alfonso-48b25211/
Flex Imaging,Jim,Ward,Jim Ward,CEO,"Marietta, Georgia, United States",fleximaging.com,https://www.linkedin.com/in/jimward1950/
STEVE CARTER ELECTRIC,Steve,Carter,Steve Carter,Owner,"San Clemente, California, United States",stevecarterelectric.com,https://www.linkedin.com/in/steve-carter-48386418/
MARO Electronics,Jeffrey,Marozzi,Jeffrey Marozzi,Owner,Greater Philadelphia,maroelectronics.com,https://www.linkedin.com/in/jeffrey-marozzi-373a1b55/
"Alotech, Inc.",Franco,Aloe,Franco Aloe,Owner/President AloeTech Inc.,"Huntington Station, New York, United States",alotechinc.com,https://www.linkedin.com/in/franco-aloe-353353a3/
"Green Gear Electronics, LLC",Paul,Kletter,Paul Kletter,Owner,"Pittsburgh, Pennsylvania, United States",ebay.com,https://www.linkedin.com/in/paul-kletter-2bb0b330/
"Motorcycle Garage - Phoenix, AZ",Bill,Miko,Bill Miko,Business Owner,Greater Phoenix Area,motorcyclegarage.net,https://www.linkedin.com/in/bill-miko-568027a9/
PhiChem Corporation,Philip,Exnicious,Philip Exnicious,President / Owner,"Houston, Texas, United States",phichem.com,https://www.linkedin.com/in/philip-exnicious-07158315/
Mackenzie Aircraft Parts,Toni,M.,Toni M.,CEO,"Vista, California, United States",macairparts.com,https://www.linkedin.com/in/toni-m-3414566b/
S.G. Frantz,Frantz,Adelson,Frantz Adelson,Owner & Trainer,"Ponte Vedra Beach, Florida, United States",sgfrantz.com,https://www.linkedin.com/in/frantz-adelson-6616bb29/
Texas Instruments,Stephen,MacDougall,Stephen MacDougall,Facilities Electrical System Owner. / MEI Project Manager,"South Portland, Maine, United States",ti.com,https://www.linkedin.com/in/stephen-macdougall-b02322245/
DODCO Inc.,Steven,Dodulik,Steven Dodulik,Small Business Owner,"Milwaukee, Wisconsin, United States",dodcoinc.com,https://www.linkedin.com/in/steven-dodulik-06ba97250/
DennLec,Dustan,Dennington,Dustan Dennington,Founder,"Girard, Pennsylvania, United States",dennlec.com,https://www.linkedin.com/in/dustan-dennington-78257547/
Door-Mart Garage Doors,Darin,Rogers,Darin Rogers,Business Owner,"Waterloo, Iowa, United States",doormartgaragedoors.com,https://www.linkedin.com/in/darin-rogers-6aba2711a/
"Equipment Technology, LLC",Glenn,Smith,Glenn Smith,Owner,"Oklahoma City, Oklahoma, United States",etiequipment.com,https://www.linkedin.com/in/glenn-smith-a68a278/
Butech Bliss,Natalee,Sokol Buta,Natalee Sokol Buta,Co Owner,"Salem, Ohio, United States",butechbliss.com,https://www.linkedin.com/in/natalee-sokol-buta-68848b103/
Plastic Bend Fabrications Pty Ltd,Clive,Watson,Clive Watson,Company Owner,"Bend, Oregon, United States",cableflow.com.au,https://www.linkedin.com/in/clive-watson-2058a4213/
Texas Instruments,Burns,Scott,Burns Scott,"Engineering Technician/Tool Owner: AMAT HP-TxZ, Veeco, Metapulse","Sherman, Texas, United States",ti.com,https://www.linkedin.com/in/burns-scott-397850111/
"Energy Transformation Systems, Inc.",Trudy,Andresen,Trudy Andresen,CEO,"Palo Alto, California, United States",,https://www.linkedin.com/in/trudy-andresen-129a415/
"S & S Solutions, LLC",Jorge,Santos,Jorge Santos,Owner,"Groveland, Florida, United States",sssolutions.us.com,https://www.linkedin.com/in/jorge-santos-04241186/
Enterpreneur,Herry,Tarigan,Herry Tarigan,Owner,"Beaumont, California, United States",carlofulchir.com,https://www.linkedin.com/in/herry-tarigan-63463748/
Kodiak Assembly Solutions,Susan,Morehouse,Susan Morehouse,CEO,"Austin, Texas, United States",kodiakassembly.com,https://www.linkedin.com/in/susan-morehouse-67a569a1/
"Key Electronics, Inc",Jerome,Harden,Jerome Harden,ceo/tech,Greater Chicago Area,,https://www.linkedin.com/in/jerome-harden-80454b8a/
Pro Audio LA,Larry,Tate,Larry Tate,Owner,"Pine Bluff, Arkansas, United States",proaudiola.com,https://www.linkedin.com/in/larry-tate-0437a05b/
Hummingbird Electric,Tom,Odena,Tom Odena,Owner,"Palatine, Illinois, United States",hummingbird-electric.com,https://www.linkedin.com/in/tom-odena-8986142b/
"Appleton Trophy & Engraving, Inc.",sue,vanrooy,sue vanrooy,Owner,United States,appletontrophy.com,https://www.linkedin.com/in/sue-vanrooy-59304532/
Griffin Networks,Bonnie,Lloyd,Bonnie Lloyd,Owner,"Derwood, Maryland, United States",griffinnet.com,https://www.linkedin.com/in/bonnie-lloyd-30373314/
Liberty Electronics,John,Dumot,John Dumot,President & CEO,"Franklin, Pennsylvania, United States",libertyelectronics.com,https://www.linkedin.com/in/john-dumot-b376b5a6/
Beta Engineering Georgia,გეგა,აბულაძე,გეგა აბულაძე,Co-Founder,"Tbilisi, Georgia",engineering.ge,https://www.linkedin.com/in/gega-abuladze/
Amphenol Unlimited Services,Julius,Anderson,Julius Anderson,Owner,"Brookshire, Texas, United States",us-wire-harness.com,https://www.linkedin.com/in/julius-anderson-522b2b47/
"JCB Precision, LLC",James,Blanco,James Blanco,Owner,"Concord, New Hampshire, United States",jcbprecision.com,https://www.linkedin.com/in/james-blanco-b181b699/
Sleep Insights,Ken,Plotkin,Ken Plotkin,Medical Director and CEO,"Rochester, New York, United States",sleepinsights.com,https://www.linkedin.com/in/ken-plotkin-314ba8b/
Cross Components,Tara,Seabra,Tara Seabra,Co Owner,Greater Tampa Bay Area,crosscomponents.com,https://www.linkedin.com/in/nolagaltara/
ACKlink,Kenny,Acklin,Kenny Acklin,Owner,"Little Rock, Arkansas, United States",,https://www.linkedin.com/in/kenny-acklin-34170a6/
Beyond Organic,Carol,Gullingsrud,Carol Gullingsrud,Owner,"Oceanside, California, United States",,https://www.linkedin.com/in/carol-gullingsrud-31621442/
TechVex AI,Michael,Sheehan,Michael Sheehan,Founder,"Boise, Idaho, United States",,https://www.linkedin.com/in/michael-sheehan-boise/
Innovative Communications,Barton,Fisher,Barton Fisher,Owner Operator,"Buena Park, California, United States",innovative.com.pk,https://www.linkedin.com/in/barton-fisher-851b0b73/
Primus Cable,Richard,Navock,Richard Navock,owner,"Murrieta, California, United States",primuscable.com,https://www.linkedin.com/in/richard-navock-41634277/
CRI,Julie,Bodford,Julie Bodford,Owner,"Gibsonville, North Carolina, United States",critoll.com,https://www.linkedin.com/in/julie-bodford-13bb509/
"JEFA Tech, Inc.",A.J.,Farmer,A.J. Farmer,Founder & CEO,"Hollywood, Maryland, United States",jefatech.com,https://www.linkedin.com/in/jefatech/
Grimaldi Candy and Gifts Inc,Phil,Holtje,Phil Holtje,owner,"Rockledge, Florida, United States",grimaldicandies.com,https://www.linkedin.com/in/phil-holtje-89b50150/
Elite Zip Ties,Robert,O’Bannon,Robert O’Bannon,Chief Executive Officer,"St George, Utah, United States",elitezipties.com,https://www.linkedin.com/in/robert-o’bannon-b0422a1a0/
